movie_id,title,genres,year,cleaned_title
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,1996,"Island of Dr. Moreau, The"
881,First Kid (1996),Children's|Comedy,1996,First Kid
882,"Trigger Effect, The (1996)",Drama|Thriller,1996,"Trigger Effect, The"
884,Sweet Nothing (1995),Drama,1995,Sweet Nothing
885,Bogus (1996),Children's|Drama|Fantasy,1996,Bogus
886,Bulletproof (1996),Action,1996,Bulletproof
887,Talk of Angels (1998),Drama,1998,Talk of Angels
888,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,1995,Land Before Time III: The Time of the Great Giving
889,1-900 (1994),Romance,1994,1-900
890,Baton Rouge (1988),Thriller,1988,Baton Rouge
891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,1995,Halloween: The Curse of Michael Myers
892,Twelfth Night (1996),Comedy|Drama|Romance,1996,Twelfth Night
893,Mother Night (1996),Drama,1996,Mother Night
894,Liebelei (1933),Romance,1933,Liebelei
895,Venice/Venice (1992),Drama,1992,Venice/Venice
896,Wild Reeds (1994),Drama,1994,Wild Reeds
897,For Whom the Bell Tolls (1943),Adventure|War,1943,For Whom the Bell Tolls
898,"Philadelphia Story, The (1940)",Comedy|Romance,1940,"Philadelphia Story, The"
899,Singin' in the Rain (1952),Musical|Romance,1952,Singin' in the Rain
900,"American in Paris, An (1951)",Musical|Romance,1951,"American in Paris, An"
901,Funny Face (1957),Comedy|Musical,1957,Funny Face
902,Breakfast at Tiffany's (1961),Drama|Romance,1961,Breakfast at Tiffany's
903,Vertigo (1958),Mystery|Thriller,1958,Vertigo
904,Rear Window (1954),Mystery|Thriller,1954,Rear Window
905,It Happened One Night (1934),Comedy,1934,It Happened One Night
906,Gaslight (1944),Mystery|Thriller,1944,Gaslight
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,1934,"Gay Divorcee, The"
908,North by Northwest (1959),Drama|Thriller,1959,North by Northwest
909,"Apartment, The (1960)",Comedy|Drama,1960,"Apartment, The"
910,Some Like It Hot (1959),Comedy|Crime,1959,Some Like It Hot
911,Charade (1963),Comedy|Mystery|Romance|Thriller,1963,Charade
912,Casablanca (1942),Drama|Romance|War,1942,Casablanca
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,1941,"Maltese Falcon, The"
914,My Fair Lady (1964),Musical|Romance,1964,My Fair Lady
915,Sabrina (1954),Comedy|Romance,1954,Sabrina
916,Roman Holiday (1953),Comedy|Romance,1953,Roman Holiday
917,"Little Princess, The (1939)",Children's|Drama,1939,"Little Princess, The"
918,Meet Me in St. Louis (1944),Musical,1944,Meet Me in St. Louis
919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,1939,"Wizard of Oz, The"
920,Gone with the Wind (1939),Drama|Romance|War,1939,Gone with the Wind
921,My Favorite Year (1982),Comedy,1982,My Favorite Year
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,1950,Sunset Blvd. (a.k.a. Sunset Boulevard)
923,Citizen Kane (1941),Drama,1941,Citizen Kane
924,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,1968,2001: A Space Odyssey
925,Golden Earrings (1947),Adventure|Romance,1947,Golden Earrings
926,All About Eve (1950),Drama,1950,All About Eve
927,"Women, The (1939)",Comedy,1939,"Women, The"
928,Rebecca (1940),Romance|Thriller,1940,Rebecca
929,Foreign Correspondent (1940),Thriller,1940,Foreign Correspondent
930,Notorious (1946),Film-Noir|Romance|Thriller,1946,Notorious
931,Spellbound (1945),Mystery|Romance|Thriller,1945,Spellbound
932,"Affair to Remember, An (1957)",Romance,1957,"Affair to Remember, An"
933,To Catch a Thief (1955),Comedy|Romance|Thriller,1955,To Catch a Thief
934,Father of the Bride (1950),Comedy,1950,Father of the Bride
935,"Band Wagon, The (1953)",Comedy|Musical,1953,"Band Wagon, The"
936,Ninotchka (1939),Comedy|Romance,1939,Ninotchka
937,Love in the Afternoon (1957),Comedy|Romance,1957,Love in the Afternoon
938,Gigi (1958),Musical,1958,Gigi
939,"Reluctant Debutante, The (1958)",Comedy|Drama,1958,"Reluctant Debutante, The"
940,"Adventures of Robin Hood, The (1938)",Action|Adventure,1938,"Adventures of Robin Hood, The"
941,"Mark of Zorro, The (1940)",Adventure,1940,"Mark of Zorro, The"
942,Laura (1944),Crime|Film-Noir|Mystery,1944,Laura
943,"Ghost and Mrs. Muir, The (1947)",Drama|Romance,1947,"Ghost and Mrs. Muir, The"
944,Lost Horizon (1937),Drama,1937,Lost Horizon
945,Top Hat (1935),Comedy|Musical|Romance,1935,Top Hat
946,To Be or Not to Be (1942),Comedy|Drama|War,1942,To Be or Not to Be
947,My Man Godfrey (1936),Comedy,1936,My Man Godfrey
948,Giant (1956),Drama,1956,Giant
949,East of Eden (1955),Drama,1955,East of Eden
950,"Thin Man, The (1934)",Mystery,1934,"Thin Man, The"
951,His Girl Friday (1940),Comedy,1940,His Girl Friday
952,Around the World in 80 Days (1956),Adventure|Comedy,1956,Around the World in 80 Days
953,It's a Wonderful Life (1946),Drama,1946,It's a Wonderful Life
954,Mr. Smith Goes to Washington (1939),Drama,1939,Mr. Smith Goes to Washington
955,Bringing Up Baby (1938),Comedy,1938,Bringing Up Baby
956,Penny Serenade (1941),Drama|Romance,1941,Penny Serenade
957,"Scarlet Letter, The (1926)",Drama,1926,"Scarlet Letter, The"
958,Lady of Burlesque (1943),Comedy|Mystery,1943,Lady of Burlesque
959,Of Human Bondage (1934),Drama,1934,Of Human Bondage
960,Angel on My Shoulder (1946),Crime|Drama,1946,Angel on My Shoulder
961,Little Lord Fauntleroy (1936),Drama,1936,Little Lord Fauntleroy
962,They Made Me a Criminal (1939),Crime|Drama,1939,They Made Me a Criminal
963,"Inspector General, The (1949)",Musical,1949,"Inspector General, The"
964,Angel and the Badman (1947),Western,1947,Angel and the Badman
965,"39 Steps, The (1935)",Thriller,1935,"39 Steps, The"
966,"Walk in the Sun, A (1945)",Drama,1945,"Walk in the Sun, A"
967,"Outlaw, The (1943)",Western,1943,"Outlaw, The"
968,Night of the Living Dead (1968),Horror|Sci-Fi,1968,Night of the Living Dead
969,"African Queen, The (1951)",Action|Adventure|Romance|War,1951,"African Queen, The"
970,Beat the Devil (1954),Comedy|Drama,1954,Beat the Devil
971,Cat on a Hot Tin Roof (1958),Drama,1958,Cat on a Hot Tin Roof
972,"Last Time I Saw Paris, The (1954)",Drama,1954,"Last Time I Saw Paris, The"
973,Meet John Doe (1941),Drama,1941,Meet John Doe
974,Algiers (1938),Drama|Romance,1938,Algiers
975,Something to Sing About (1937),Comedy|Musical,1937,Something to Sing About
976,"Farewell to Arms, A (1932)",Romance|War,1932,"Farewell to Arms, A"
977,Moonlight Murder (1936),Mystery,1936,Moonlight Murder
978,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,1930,"Blue Angel, The (Blaue Engel, Der)"
979,Nothing Personal (1995),Drama|War,1995,Nothing Personal
980,In the Line of Duty 2 (1987),Action,1987,In the Line of Duty 2
981,Dangerous Ground (1997),Drama,1997,Dangerous Ground
982,Picnic (1955),Drama,1955,Picnic
983,Madagascar Skin (1995),Romance,1995,Madagascar Skin
984,"Pompatus of Love, The (1996)",Comedy|Drama,1996,"Pompatus of Love, The"
985,Small Wonders (1996),Documentary,1996,Small Wonders
986,Fly Away Home (1996),Adventure|Children's,1996,Fly Away Home
987,Bliss (1997),Drama|Romance,1997,Bliss
988,Grace of My Heart (1996),Comedy|Drama,1996,Grace of My Heart
989,Schlafes Bruder (Brother of Sleep) (1995),Drama,1995,Schlafes Bruder (Brother of Sleep)
990,Maximum Risk (1996),Action|Adventure|Thriller,1996,Maximum Risk
991,Michael Collins (1996),Drama|War,1996,Michael Collins
992,"Rich Man's Wife, The (1996)",Thriller,1996,"Rich Man's Wife, The"
993,Infinity (1996),Drama,1996,Infinity
994,Big Night (1996),Drama,1996,Big Night
996,Last Man Standing (1996),Action|Drama|Western,1996,Last Man Standing
997,Caught (1996),Drama|Thriller,1996,Caught
998,Set It Off (1996),Action|Crime,1996,Set It Off
999,2 Days in the Valley (1996),Crime,1996,2 Days in the Valley
1000,Curdled (1996),Crime,1996,Curdled
1001,"Associate, The (L'Associe)(1982)",Comedy,1982,"Associate, The (L'Associe"
1002,Ed's Next Move (1996),Comedy,1996,Ed's Next Move
1003,Extreme Measures (1996),Drama|Thriller,1996,Extreme Measures
1004,"Glimmer Man, The (1996)",Action|Thriller,1996,"Glimmer Man, The"
1005,D3: The Mighty Ducks (1996),Children's|Comedy,1996,D3: The Mighty Ducks
1006,"Chamber, The (1996)",Drama,1996,"Chamber, The"
1007,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,1975,"Apple Dumpling Gang, The"
1008,"Davy Crockett, King of the Wild Frontier (1955)",Western,1955,"Davy Crockett, King of the Wild Frontier"
1009,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,1975,Escape to Witch Mountain
1010,"Love Bug, The (1969)",Children's|Comedy,1969,"Love Bug, The"
1011,Herbie Rides Again (1974),Adventure|Children's|Comedy,1974,Herbie Rides Again
1012,Old Yeller (1957),Children's|Drama,1957,Old Yeller
1013,"Parent Trap, The (1961)",Children's|Drama,1961,"Parent Trap, The"
1014,Pollyanna (1960),Children's|Comedy|Drama,1960,Pollyanna
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,1993,Homeward Bound: The Incredible Journey
1016,"Shaggy Dog, The (1959)",Children's|Comedy,1959,"Shaggy Dog, The"
1017,Swiss Family Robinson (1960),Adventure|Children's,1960,Swiss Family Robinson
1018,That Darn Cat! (1965),Children's|Comedy|Mystery,1965,That Darn Cat!
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,1954,"20,000 Leagues Under the Sea"
1020,Cool Runnings (1993),Comedy,1993,Cool Runnings
1021,Angels in the Outfield (1994),Children's|Comedy,1994,Angels in the Outfield
1022,Cinderella (1950),Animation|Children's|Musical,1950,Cinderella
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,1968,Winnie the Pooh and the Blustery Day
1024,"Three Caballeros, The (1945)",Animation|Children's|Musical,1945,"Three Caballeros, The"
1025,"Sword in the Stone, The (1963)",Animation|Children's,1963,"Sword in the Stone, The"
1026,So Dear to My Heart (1949),Children's|Drama,1949,So Dear to My Heart
1027,Robin Hood: Prince of Thieves (1991),Drama,1991,Robin Hood: Prince of Thieves
1028,Mary Poppins (1964),Children's|Comedy|Musical,1964,Mary Poppins
1029,Dumbo (1941),Animation|Children's|Musical,1941,Dumbo
1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,1977,Pete's Dragon
1031,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,1971,Bedknobs and Broomsticks
1032,Alice in Wonderland (1951),Animation|Children's|Musical,1951,Alice in Wonderland
1033,"Fox and the Hound, The (1981)",Animation|Children's,1981,"Fox and the Hound, The"
1034,Freeway (1996),Crime,1996,Freeway
1035,"Sound of Music, The (1965)",Musical,1965,"Sound of Music, The"
1036,Die Hard (1988),Action|Thriller,1988,Die Hard
1037,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,1992,"Lawnmower Man, The"
1038,Unhook the Stars (1996),Drama,1996,Unhook the Stars
1039,Synthetic Pleasures (1995),Documentary,1995,Synthetic Pleasures
1040,"Secret Agent, The (1996)",Drama,1996,"Secret Agent, The"
1041,Secrets & Lies (1996),Drama,1996,Secrets & Lies
1042,That Thing You Do! (1996),Comedy,1996,That Thing You Do!
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,1996,To Gillian on Her 37th Birthday
1044,Surviving Picasso (1996),Drama,1996,Surviving Picasso
1045,Love Is All There Is (1996),Comedy|Drama,1996,Love Is All There Is
1046,Beautiful Thing (1996),Drama|Romance,1996,Beautiful Thing
1047,"Long Kiss Goodnight, The (1996)",Action|Thriller,1996,"Long Kiss Goodnight, The"
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,1996,"Ghost and the Darkness, The"
1050,Looking for Richard (1996),Documentary|Drama,1996,Looking for Richard
1051,Trees Lounge (1996),Drama,1996,Trees Lounge
1052,"Proprietor, The (1996)",Drama,1996,"Proprietor, The"
1053,Normal Life (1996),Crime|Drama,1996,Normal Life
1054,Get on the Bus (1996),Drama,1996,Get on the Bus
1055,Shadow Conspiracy (1997),Thriller,1997,Shadow Conspiracy
1056,Jude (1996),Drama,1996,Jude
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,1996,Everyone Says I Love You
1058,Bitter Sugar (Azucar Amargo) (1996),Drama,1996,Bitter Sugar (Azucar Amargo)
1059,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,1996,William Shakespeare's Romeo and Juliet
1060,Swingers (1996),Comedy|Drama,1996,Swingers
1061,Sleepers (1996),Crime|Drama,1996,Sleepers
1062,"Sunchaser, The (1996)",Drama,1996,"Sunchaser, The"
1063,Johns (1996),Drama,1996,Johns
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,1996,Aladdin and the King of Thieves
1065,"Woman in Question, The (1950)",Mystery,1950,"Woman in Question, The"
1066,Shall We Dance? (1937),Comedy|Musical|Romance,1937,Shall We Dance?
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,1937,"Damsel in Distress, A"
1068,Crossfire (1947),Crime|Film-Noir,1947,Crossfire
1069,"Murder, My Sweet (1944)",Film-Noir|Thriller,1944,"Murder, My Sweet"
1070,Macao (1952),Adventure,1952,Macao
1071,For the Moment (1994),Romance|War,1994,For the Moment
1073,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,1971,Willy Wonka and the Chocolate Factory
1075,"Sexual Life of the Belgians, The (1994)",Comedy,1994,"Sexual Life of the Belgians, The"
1076,"Innocents, The (1961)",Thriller,1961,"Innocents, The"
1077,Sleeper (1973),Comedy|Sci-Fi,1973,Sleeper
1078,Bananas (1971),Comedy|War,1971,Bananas
1079,"Fish Called Wanda, A (1988)",Comedy,1988,"Fish Called Wanda, A"
1080,Monty Python's Life of Brian (1979),Comedy,1979,Monty Python's Life of Brian
1081,Victor/Victoria (1982),Comedy|Musical,1982,Victor/Victoria
1082,"Candidate, The (1972)",Drama,1972,"Candidate, The"
1083,"Great Race, The (1965)",Comedy|Musical,1965,"Great Race, The"
1084,Bonnie and Clyde (1967),Crime|Drama,1967,Bonnie and Clyde
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,1958,"Old Man and the Sea, The"
1086,Dial M for Murder (1954),Mystery|Thriller,1954,Dial M for Murder
1087,Madame Butterfly (1995),Musical,1995,Madame Butterfly
1088,Dirty Dancing (1987),Musical|Romance,1987,Dirty Dancing
1089,Reservoir Dogs (1992),Crime|Thriller,1992,Reservoir Dogs
1090,Platoon (1986),Drama|War,1986,Platoon
1091,Weekend at Bernie's (1989),Comedy,1989,Weekend at Bernie's
1092,Basic Instinct (1992),Mystery|Thriller,1992,Basic Instinct
1093,"Doors, The (1991)",Drama|Musical,1991,"Doors, The"
1094,"Crying Game, The (1992)",Drama|Romance|War,1992,"Crying Game, The"
1095,Glengarry Glen Ross (1992),Drama,1992,Glengarry Glen Ross
1096,Sophie's Choice (1982),Drama,1982,Sophie's Choice
1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,1982,E.T. the Extra-Terrestrial
1098,"Search for One-eye Jimmy, The (1996)",Comedy,1996,"Search for One-eye Jimmy, The"
1099,"Christmas Carol, A (1938)",Drama,1938,"Christmas Carol, A"
1100,Days of Thunder (1990),Action|Romance,1990,Days of Thunder
1101,Top Gun (1986),Action|Romance,1986,Top Gun
1102,American Strays (1996),Action,1996,American Strays
1103,Rebel Without a Cause (1955),Drama,1955,Rebel Without a Cause
1104,"Streetcar Named Desire, A (1951)",Drama,1951,"Streetcar Named Desire, A"
1105,Children of the Corn IV: The Gathering (1996),Horror,1996,Children of the Corn IV: The Gathering
1106,"Leopard Son, The (1996)",Documentary,1996,"Leopard Son, The"
1107,Loser (1991),Comedy,1991,Loser
1108,Prerokbe Ognja (1995),Documentary,1995,Prerokbe Ognja
1109,Charm's Incidents (1996),Drama,1996,Charm's Incidents
1110,Bird of Prey (1996),Action,1996,Bird of Prey
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,1996,Microcosmos (Microcosmos: Le peuple de l'herbe)
1112,Palookaville (1996),Action|Drama,1996,Palookaville
1113,"Associate, The (1996)",Comedy,1996,"Associate, The"
1114,"Funeral, The (1996)",Drama,1996,"Funeral, The"
1115,Sleepover (1995),Comedy|Drama,1995,Sleepover
1116,"Single Girl, A (La Fille Seule) (1995)",Drama,1995,"Single Girl, A (La Fille Seule)"
1117,"Eighth Day, The (Le Huitième jour ) (1996)",Drama,1996,"Eighth Day, The (Le Huitième jour )"
1118,Tashunga (1995),Adventure|Western,1995,Tashunga
1119,Drunks (1997),Drama,1997,Drunks
1120,"People vs. Larry Flynt, The (1996)",Drama,1996,"People vs. Larry Flynt, The"
1121,Glory Daze (1996),Drama,1996,Glory Daze
1122,Plutonium Circus (1995),Documentary,1995,Plutonium Circus
1123,"Perfect Candidate, A (1996)",Documentary,1996,"Perfect Candidate, A"
1124,On Golden Pond (1981),Drama,1981,On Golden Pond
1125,"Return of the Pink Panther, The (1974)",Comedy,1974,"Return of the Pink Panther, The"
1126,Drop Dead Fred (1991),Comedy|Fantasy,1991,Drop Dead Fred
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,1989,"Abyss, The"
1128,"Fog, The (1980)",Horror,1980,"Fog, The"
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,1981,Escape from New York
1130,"Howling, The (1980)",Horror,1980,"Howling, The"
1131,Jean de Florette (1986),Drama,1986,Jean de Florette
1132,Manon of the Spring (Manon des sources) (1986),Drama,1986,Manon of the Spring (Manon des sources)
1133,Talking About Sex (1994),Comedy|Drama,1994,Talking About Sex
1134,Johnny 100 Pesos (1993),Action|Drama,1993,Johnny 100 Pesos
1135,Private Benjamin (1980),Comedy,1980,Private Benjamin
1136,Monty Python and the Holy Grail (1974),Comedy,1974,Monty Python and the Holy Grail
1137,Hustler White (1996),Romance,1996,Hustler White
1138,Dadetown (1995),Documentary,1995,Dadetown
1139,Everything Relative (1996),Drama,1996,Everything Relative
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,1996,Entertaining Angels: The Dorothy Day Story
1141,Hoogste tijd (1995),Drama,1995,Hoogste tijd
1142,Get Over It (1996),Drama,1996,Get Over It
1143,Three Lives and Only One Death (1996),Comedy,1996,Three Lives and Only One Death
1144,"Line King: Al Hirschfeld, The (1996)",Documentary,1996,"Line King: Al Hirschfeld, The"
1145,Snowriders (1996),Documentary,1996,Snowriders
1146,Curtis's Charm (1995),Comedy|Drama,1995,Curtis's Charm
1147,When We Were Kings (1996),Documentary,1996,When We Were Kings
1148,"Wrong Trousers, The (1993)",Animation|Comedy,1993,"Wrong Trousers, The"
1149,JLG/JLG - autoportrait de décembre (1994),Documentary|Drama,1994,JLG/JLG - autoportrait de décembre
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,1982,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)"
1151,Faust (1994),Animation|Comedy|Thriller,1994,Faust
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,1948,He Walked by Night
1153,Raw Deal (1948),Film-Noir,1948,Raw Deal
1154,T-Men (1947),Film-Noir,1947,T-Men
1155,"Invitation, The (Zaproszenie) (1986)",Drama,1986,"Invitation, The (Zaproszenie)"
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",Drama,1942,"Children Are Watching us, The (Bambini ci guardano, I)"
1157,"Symphonie pastorale, La (1946)",Drama,1946,"Symphonie pastorale, La"
1158,Here Comes Cookie (1935),Comedy,1935,Here Comes Cookie
1159,Love in Bloom (1935),Romance,1935,Love in Bloom
1160,Six of a Kind (1934),Comedy,1934,Six of a Kind
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,1979,"Tin Drum, The (Blechtrommel, Die)"
1162,"Ruling Class, The (1972)",Comedy,1972,"Ruling Class, The"
1163,Mina Tannenbaum (1994),Drama,1994,Mina Tannenbaum
1164,Two or Three Things I Know About Her (1966),Drama,1966,Two or Three Things I Know About Her
1165,"Bloody Child, The (1996)",Drama|Thriller,1996,"Bloody Child, The"
1166,Farmer & Chase (1995),Comedy,1995,Farmer & Chase
1167,Dear God (1996),Comedy,1996,Dear God
1168,Bad Moon (1996),Horror,1996,Bad Moon
1169,American Dream (1990),Documentary,1990,American Dream
1170,Best of the Best 3: No Turning Back (1995),Action,1995,Best of the Best 3: No Turning Back
1171,Bob Roberts (1992),Comedy,1992,Bob Roberts
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,1988,Cinema Paradiso
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,1989,"Cook the Thief His Wife & Her Lover, The"
1174,Grosse Fatigue (1994),Comedy,1994,Grosse Fatigue
1175,Delicatessen (1991),Comedy|Sci-Fi,1991,Delicatessen
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,1991,"Double Life of Veronique, The (La Double Vie de Véronique)"
1177,Enchanted April (1991),Drama,1991,Enchanted April
1178,Paths of Glory (1957),Drama|War,1957,Paths of Glory
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,1990,"Grifters, The"
1180,Hear My Song (1991),Comedy,1991,Hear My Song
1181,"Shooter, The (1995)",Action,1995,"Shooter, The"
1183,"English Patient, The (1996)",Drama|Romance|War,1996,"English Patient, The"
1184,Mediterraneo (1991),Comedy|War,1991,Mediterraneo
1185,My Left Foot (1989),Drama,1989,My Left Foot
1186,"Sex, Lies, and Videotape (1989)",Drama,1989,"Sex, Lies, and Videotape"
1187,Passion Fish (1992),Drama,1992,Passion Fish
1188,Strictly Ballroom (1992),Comedy|Romance,1992,Strictly Ballroom
1189,"Thin Blue Line, The (1988)",Documentary,1988,"Thin Blue Line, The"
1190,Tie Me Up! Tie Me Down! (1990),Drama,1990,Tie Me Up! Tie Me Down!
1191,Madonna: Truth or Dare (1991),Documentary,1991,Madonna: Truth or Dare
1192,Paris Is Burning (1990),Documentary,1990,Paris Is Burning
1193,One Flew Over the Cuckoo's Nest (1975),Drama,1975,One Flew Over the Cuckoo's Nest
1194,Up in Smoke (1978),Comedy,1978,Up in Smoke
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,1980,Star Wars: Episode V - The Empire Strikes Back
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,1987,"Princess Bride, The"
1198,Raiders of the Lost Ark (1981),Action|Adventure,1981,Raiders of the Lost Ark
1199,Brazil (1985),Sci-Fi,1985,Brazil
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,1986,Aliens
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,1966,"Good, The Bad and The Ugly, The"
1202,Withnail and I (1987),Comedy,1987,Withnail and I
1203,12 Angry Men (1957),Drama,1957,12 Angry Men
1204,Lawrence of Arabia (1962),Adventure|War,1962,Lawrence of Arabia
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,1986,"Transformers: The Movie, The"
1206,"Clockwork Orange, A (1971)",Sci-Fi,1971,"Clockwork Orange, A"
1207,To Kill a Mockingbird (1962),Drama,1962,To Kill a Mockingbird
1208,Apocalypse Now (1979),Drama|War,1979,Apocalypse Now
1209,Once Upon a Time in the West (1969),Western,1969,Once Upon a Time in the West
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,1983,Star Wars: Episode VI - Return of the Jedi
1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,1987,Wings of Desire (Der Himmel über Berlin)
1212,"Third Man, The (1949)",Mystery|Thriller,1949,"Third Man, The"
1213,GoodFellas (1990),Crime|Drama,1990,GoodFellas
1214,Alien (1979),Action|Horror|Sci-Fi|Thriller,1979,Alien
1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,1993,Army of Darkness
1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,1988,"Big Blue, The (Le Grand Bleu)"
1217,Ran (1985),Drama|War,1985,Ran
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,1989,"Killer, The (Die xue shuang xiong)"
1219,Psycho (1960),Horror|Thriller,1960,Psycho
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,1980,"Blues Brothers, The"
1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,1974,"Godfather: Part II, The"
1222,Full Metal Jacket (1987),Action|Drama|War,1987,Full Metal Jacket
1223,"Grand Day Out, A (1992)",Animation|Comedy,1992,"Grand Day Out, A"
1224,Henry V (1989),Drama|War,1989,Henry V
1225,Amadeus (1984),Drama,1984,Amadeus
1226,"Quiet Man, The (1952)",Comedy|Romance,1952,"Quiet Man, The"
1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,1984,Once Upon a Time in America
1228,Raging Bull (1980),Drama,1980,Raging Bull
1230,Annie Hall (1977),Comedy|Romance,1977,Annie Hall
1231,"Right Stuff, The (1983)",Drama,1983,"Right Stuff, The"
1232,Stalker (1979),Mystery|Sci-Fi,1979,Stalker
1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,1981,"Boat, The (Das Boot)"
1234,"Sting, The (1973)",Comedy|Crime,1973,"Sting, The"
1235,Harold and Maude (1971),Comedy,1971,Harold and Maude
1236,Trust (1990),Comedy|Drama,1990,Trust
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,1957,"Seventh Seal, The (Sjunde inseglet, Det)"
1238,Local Hero (1983),Comedy,1983,Local Hero
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,1984,"Terminator, The"
1241,Braindead (1992),Comedy|Horror,1992,Braindead
1242,Glory (1989),Action|Drama|War,1989,Glory
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1990,Rosencrantz and Guildenstern Are Dead
1244,Manhattan (1979),Comedy|Drama|Romance,1979,Manhattan
1245,Miller's Crossing (1990),Drama,1990,Miller's Crossing
1246,Dead Poets Society (1989),Drama,1989,Dead Poets Society
1247,"Graduate, The (1967)",Drama|Romance,1967,"Graduate, The"
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,1958,Touch of Evil
1249,Nikita (La Femme Nikita) (1990),Thriller,1990,Nikita (La Femme Nikita)
1250,"Bridge on the River Kwai, The (1957)",Drama|War,1957,"Bridge on the River Kwai, The"
1251,8 1/2 (1963),Drama,1963,8 1/2
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,1974,Chinatown
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,1951,"Day the Earth Stood Still, The"
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,1948,"Treasure of the Sierra Madre, The"
1255,Bad Taste (1987),Comedy|Horror,1987,Bad Taste
1256,Duck Soup (1933),Comedy|War,1933,Duck Soup
1257,Better Off Dead... (1985),Comedy,1985,Better Off Dead...
1258,"Shining, The (1980)",Horror,1980,"Shining, The"
1259,Stand by Me (1986),Adventure|Comedy|Drama,1986,Stand by Me
1260,M (1931),Crime|Film-Noir|Thriller,1931,M
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,1987,Evil Dead II (Dead By Dawn)
1262,"Great Escape, The (1963)",Adventure|War,1963,"Great Escape, The"
1263,"Deer Hunter, The (1978)",Drama|War,1978,"Deer Hunter, The"
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1981,Diva
1265,Groundhog Day (1993),Comedy|Romance,1993,Groundhog Day
