movie_id,title,genres,year,cleaned_title
4614,Kickboxer (1989),Action,1989,Kickboxer
4615,Last Exit to Brooklyn (1989),Drama,1989,Last Exit to Brooklyn
4616,Lean on Me (1989),Drama,1989,Lean on Me
4617,Let It Ride (1989),Comedy,1989,Let It Ride
4618,Leviathan (1989),Horror|Sci-Fi|Thriller,1989,Leviathan
4619,Little Monsters (1989),Comedy,1989,Little Monsters
4620,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller,1989,Lock Up
4621,Look Who's Talking (1989),Comedy|Romance,1989,Look Who's Talking
4622,Loverboy (1989),Comedy,1989,Loverboy
4623,Major League (1989),Comedy,1989,Major League
4624,Meet the Feebles (1989),Animation|Comedy|Musical,1989,Meet the Feebles
4625,Millennium (1989),Drama|Sci-Fi|Thriller,1989,Millennium
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi,1989,Miracle Mile
4627,Miss Firecracker (1989),Comedy,1989,Miss Firecracker
4628,New York Stories (1989),Comedy|Drama,1989,New York Stories
4629,Next of Kin (1989),Action|Crime|Thriller,1989,Next of Kin
4630,No Holds Barred (1989),Action,1989,No Holds Barred
4631,Old Gringo (1989),Drama,1989,Old Gringo
4632,"Package, The (1989)",Action|Thriller,1989,"Package, The"
4633,Parents (1989),Comedy|Drama|Horror,1989,Parents
4634,Penn & Teller Get Killed (1989),Adventure|Comedy,1989,Penn & Teller Get Killed
4635,Pink Cadillac (1989),Action|Comedy|Drama,1989,Pink Cadillac
4636,"Punisher, The (1989)",Action,1989,"Punisher, The"
4637,Red Scorpion (1989),Action,1989,Red Scorpion
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,2001,Jurassic Park III
4639,America's Sweethearts (2001),Comedy|Romance,2001,America's Sweethearts
4640,Brother (2000),Action|Crime|Thriller,2000,Brother
4641,Ghost World (2001),Comedy|Drama,2001,Ghost World
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,2000,Hedwig and the Angry Inch
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,2001,Planet of the Apes
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,2000,Bread and Tulips (Pane e tulipani)
4645,Cure (1997),Crime|Horror|Thriller,1997,Cure
4646,Greenfingers (2000),Comedy|Drama,2000,Greenfingers
4647,Jackpot (2001),Drama,2001,Jackpot
4648,"Monkey's Mask, The (2000)",Crime|Mystery,2000,"Monkey's Mask, The"
4649,Wet Hot American Summer (2001),Comedy,2001,Wet Hot American Summer
4650,Relentless (1989),Thriller,1989,Relentless
4651,Renegades (1989),Action,1989,Renegades
4652,"Return of Swamp Thing, The (1989)",Comedy|Horror|Sci-Fi,1989,"Return of Swamp Thing, The"
4653,"Return of the Musketeers, The (1989)",Adventure|Comedy,1989,"Return of the Musketeers, The"
4654,Road House (1989),Action|Drama,1989,Road House
4655,Romero (1989),Drama,1989,Romero
4656,Rosalie Goes Shopping (1989),Comedy,1989,Rosalie Goes Shopping
4657,Rude Awakening (1989),Comedy,1989,Rude Awakening
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,1989,Santa Sangre
4659,Scandal (1989),Drama,1989,Scandal
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,1989,Scenes from the Class Struggle in Beverly Hills
4661,Sea of Love (1989),Crime|Drama|Thriller,1989,Sea of Love
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,1989,"See No Evil, Hear No Evil"
4663,She's Out of Control (1989),Comedy,1989,She's Out of Control
4664,Shirley Valentine (1989),Comedy|Romance,1989,Shirley Valentine
4665,Shocker (1989),Horror,1989,Shocker
4666,Skin Deep (1989),Comedy,1989,Skin Deep
4667,Slaves of New York (1989),Drama,1989,Slaves of New York
4668,Some Girls (1988),Comedy|Drama|Romance,1988,Some Girls
4669,Stepfather II (1989),Horror|Thriller,1989,Stepfather II
4670,"Stepfather, The (1987)",Horror|Thriller,1987,"Stepfather, The"
4671,Sweetie (1989),Drama,1989,Sweetie
4672,"Tall Guy, The (1989)",Comedy|Romance,1989,"Tall Guy, The"
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,1989,Tango & Cash
4674,Tap (1989),Drama,1989,Tap
4675,Three Fugitives (1989),Action|Comedy,1989,Three Fugitives
4676,Troop Beverly Hills (1989),Comedy,1989,Troop Beverly Hills
4677,Turner & Hooch (1989),Comedy|Crime,1989,Turner & Hooch
4678,UHF (1989),Comedy,1989,UHF
4679,Uncle Buck (1989),Comedy,1989,Uncle Buck
4680,Vampire's Kiss (1989),Comedy|Fantasy|Horror,1989,Vampire's Kiss
4681,"War of the Roses, The (1989)",Comedy|Drama,1989,"War of the Roses, The"
4682,Warlock (1989),Action|Horror,1989,Warlock
4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,1989,"Wizard, The"
4684,Worth Winning (1989),Comedy,1989,Worth Winning
4685,Warlock: The Armageddon (1993),Horror,1993,Warlock: The Armageddon
4686,Weekend at Bernie's II (1993),Adventure|Comedy,1993,Weekend at Bernie's II
4687,Billy Liar (1963),Comedy,1963,Billy Liar
4688,Black Robe (1991),Adventure|Drama,1991,Black Robe
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller,1971,"Cat o' Nine Tails, The (Gatto a nove code, Il)"
4690,"Cotton Club, The (1984)",Crime|Musical,1984,"Cotton Club, The"
4691,Def-Con 4 (1985),Action|Sci-Fi,1985,Def-Con 4
4692,"Hotel New Hampshire, The (1984)",Drama,1984,"Hotel New Hampshire, The"
4693,Idiot Box (1996),Crime|Drama,1996,Idiot Box
4694,Left Luggage (1998),Drama,1998,Left Luggage
4695,Who'll Stop the Rain (1978),Crime|Drama,1978,Who'll Stop the Rain
4696,"Zorro, the Gay Blade (1981)",Comedy,1981,"Zorro, the Gay Blade"
4697,Basket Case (1982),Comedy|Horror,1982,Basket Case
4698,Orphans (1997),Comedy|Drama,1997,Orphans
4699,Original Sin (2001),Drama|Romance|Thriller,2001,Original Sin
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,2001,"Princess Diaries, The"
4701,Rush Hour 2 (2001),Action|Comedy,2001,Rush Hour 2
4702,Thomas in Love (Thomas est Amoureux) (2000),Comedy|Drama,2000,Thomas in Love (Thomas est Amoureux)
4703,Chocolat (1988),Drama,1988,Chocolat
4704,Hatari! (1962),Adventure|Comedy,1962,Hatari!
4705,"Cage aux Folles, La (1978)",Comedy,1978,"Cage aux Folles, La"
4706,"Cage aux Folles II, La (1980)",Comedy,1980,"Cage aux Folles II, La"
4707,Liebestraum (1991),Mystery|Thriller,1991,Liebestraum
4708,Marat/Sade (1966),Drama|Musical,1966,Marat/Sade
4709,Paint Your Wagon (1969),Comedy|Musical|Western,1969,Paint Your Wagon
4710,"Shootist, The (1976)",Drama|Western,1976,"Shootist, The"
4711,Theremin: An Electronic Odyssey (1993),Documentary,1993,Theremin: An Electronic Odyssey
4712,"Wild Child, The (Enfant sauvage, L') (1970)",Drama,1970,"Wild Child, The (Enfant sauvage, L')"
4713,Altered States (1980),Drama|Sci-Fi,1980,Altered States
4714,Any Which Way You Can (1980),Comedy,1980,Any Which Way You Can
4715,"Awakening, The (1980)",Horror,1980,"Awakening, The"
4716,Bad Timing: A Sensual Obsession (1980),Drama,1980,Bad Timing: A Sensual Obsession
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy,1980,"Battle Creek Brawl (Big Brawl, The)"
4718,American Pie 2 (2001),Comedy,2001,American Pie 2
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001,Osmosis Jones
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,2001,"Others, The"
4721,American Outlaws (2001),Action|Comedy|Western,2001,American Outlaws
4722,All Over the Guy (2001),Comedy,2001,All Over the Guy
4723,"Deep End, The (2001)",Drama,2001,"Deep End, The"
4724,On the Edge (2001),Drama,2001,On the Edge
4725,Session 9 (2001),Horror|Thriller,2001,Session 9
4726,"Turandot Project, The (2000)",Documentary,2000,"Turandot Project, The"
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,2001,Captain Corelli's Mandolin
4728,Rat Race (2001),Comedy,2001,Rat Race
4729,Aberdeen (2000),Drama,2000,Aberdeen
4731,Innocence (2000),Drama,2000,Innocence
4732,Bubble Boy (2001),Comedy,2001,Bubble Boy
4733,"Curse of the Jade Scorpion, The (2001)",Comedy,2001,"Curse of the Jade Scorpion, The"
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,2001,Jay and Silent Bob Strike Back
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,2001,Ghosts of Mars
4736,Summer Catch (2001),Comedy|Romance,2001,Summer Catch
4737,"American Rhapsody, An (2001)",Drama,2001,"American Rhapsody, An"
4738,Happy Accidents (2000),Romance|Sci-Fi,2000,Happy Accidents
4739,Lisa Picard is Famous (a.k.a. Famous) (2000),Comedy|Drama,2000,Lisa Picard is Famous (a.k.a. Famous)
4740,Maybe Baby (2000),Comedy|Romance,2000,Maybe Baby
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,2000,Together (Tillsammans)
4742,Punks (2000),Comedy,2000,Punks
4743,Tortilla Soup (2001),Comedy|Romance,2001,Tortilla Soup
4744,Jeepers Creepers (2001),Horror,2001,Jeepers Creepers
4745,O (2001),Drama,2001,O
4746,Waking Up in Reno (2002),Comedy|Romance,2002,Waking Up in Reno
4747,Speedway Junky (1999),Drama,1999,Speedway Junky
4748,3 Ninjas (1992),Action|Children|Comedy,1992,3 Ninjas
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,1994,3 Ninjas Kick Back
4750,3 Ninjas Knuckle Up (1995),Action|Children,1995,3 Ninjas Knuckle Up
4751,"Hunter, The (1980)",Action|Thriller,1980,"Hunter, The"
4752,Maniac (1980),Horror,1980,Maniac
4753,Vamp (1986),Comedy|Horror,1986,Vamp
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,1973,"Wicker Man, The"
4755,Wish Upon a Star (1996),Comedy,1996,Wish Upon a Star
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,2001,"Musketeer, The"
4757,Rock Star (2001),Comedy|Drama|Musical,2001,Rock Star
4758,Soul Survivors (a.k.a. The Killer Cut) (2001),Horror|Thriller,2001,Soul Survivors (a.k.a. The Killer Cut)
4759,Two Can Play That Game (2001),Comedy|Drama,2001,Two Can Play That Game
4760,Bounce: Behind the Velvet Rope (2000),Documentary,2000,Bounce: Behind the Velvet Rope
4761,Diamond Men (2001),Drama,2001,Diamond Men
4762,Djomeh (2000),Drama,2000,Djomeh
4763,"Iron Ladies, The (Satree lek) (2000)",Comedy,2000,"Iron Ladies, The (Satree lek)"
4764,Kill Me Later (2001),Romance|Thriller,2001,Kill Me Later
4765,L.I.E. (2001),Drama,2001,L.I.E.
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,2000,"Our Lady of the Assassins (Virgen de los sicarios, La)"
4767,Abbott and Costello Meet the Mummy (1955),Comedy|Horror,1955,Abbott and Costello Meet the Mummy
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)",Crime|Mystery|Thriller,1922,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler)"
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,2000,Into the Arms of Strangers: Stories of the Kindertransport
4770,"Glass House, The (2001)",Thriller,2001,"Glass House, The"
4771,Hardball (2001),Drama,2001,Hardball
4772,Dinner Rush (2000),Drama,2000,Dinner Rush
4773,Haiku Tunnel (2001),Comedy,2001,Haiku Tunnel
4774,Big Trouble (2002),Comedy|Crime,2002,Big Trouble
4775,Glitter (2001),Drama|Musical|Romance,2001,Glitter
4776,Training Day (2001),Crime|Drama|Thriller,2001,Training Day
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,2001,"American Astronaut, The"
4778,Children Underground (2001),Documentary,2001,Children Underground
4779,Go Tigers! (2001),Documentary,2001,Go Tigers!
4780,Liam (2000),Drama,2000,Liam
4781,Megiddo: The Omega Code 2 (2001),Action|Adventure|Fantasy|Sci-Fi|Thriller,2001,Megiddo: The Omega Code 2
4782,Sidewalks of New York (2001),Comedy|Romance,2001,Sidewalks of New York
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,2000,"Endurance: Shackleton's Legendary Antarctic Expedition, The"
4784,"French Lieutenant's Woman, The (1981)",Drama,1981,"French Lieutenant's Woman, The"
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,1969,"Great Silence, The (Grande silenzio, Il)"
4786,"Legend of Hell House, The (1973)",Horror|Thriller,1973,"Legend of Hell House, The"
4787,Little Man Tate (1991),Drama,1991,Little Man Tate
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,1979,Moscow Does Not Believe in Tears (Moskva slezam ne verit)
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,1974,Phantom of the Paradise
4790,"Return of a Man Called Horse, The (1976)",Western,1976,"Return of a Man Called Horse, The"
4791,Valdez Is Coming (1971),Western,1971,Valdez Is Coming
4792,13 Ghosts (1960),Horror,1960,13 Ghosts
4793,Montenegro (1981),Comedy|Drama,1981,Montenegro
4794,Opera (1987),Crime|Horror|Mystery,1987,Opera
4795,Father Goose (1964),Adventure|Comedy|Romance|War,1964,Father Goose
4796,"Grass Is Greener, The (1960)",Comedy|Romance,1960,"Grass Is Greener, The"
4797,"Hole in the Head, A (1959)",Comedy|Musical,1959,"Hole in the Head, A"
4798,Indiscreet (1958),Comedy|Romance,1958,Indiscreet
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Comedy,1963,"It's a Mad, Mad, Mad, Mad World"
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,1937,King Solomon's Mines
4801,"Little Foxes, The (1941)",Drama,1941,"Little Foxes, The"
4802,Operation Petticoat (1959),Action|Comedy|Romance|War,1959,Operation Petticoat
4803,Play Misty for Me (1971),Drama|Thriller,1971,Play Misty for Me
4804,Pocketful of Miracles (1961),Comedy|Drama,1961,Pocketful of Miracles
4805,Sayonara (1957),Drama,1957,Sayonara
4806,"Shop on Main Street, The (Obchod na korze) (1965)",Drama,1965,"Shop on Main Street, The (Obchod na korze)"
4807,Spring Break (1983),Comedy,1983,Spring Break
4808,"Vanishing, The (1993)",Mystery|Thriller,1993,"Vanishing, The"
4809,Silkwood (1983),Drama,1983,Silkwood
4810,I Never Promised You a Rose Garden (1977),Drama,1977,I Never Promised You a Rose Garden
4811,Quadrophenia (1979),Drama|Musical,1979,Quadrophenia
4812,SpaceCamp (1986),Adventure|Sci-Fi,1986,SpaceCamp
4813,When Worlds Collide (1951),Sci-Fi,1951,When Worlds Collide
4814,Don't Say a Word (2001),Thriller,2001,Don't Say a Word
4815,Hearts in Atlantis (2001),Drama,2001,Hearts in Atlantis
4816,Zoolander (2001),Comedy,2001,Zoolander
4817,Born Romantic (2000),Comedy|Drama|Romance,2000,Born Romantic
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama,2001,Extreme Days
4819,Go Figure (Va savoir) (2001),Comedy|Drama|Romance,2001,Go Figure (Va savoir)
4820,Won't Anybody Listen? (2000),Documentary,2000,Won't Anybody Listen?
4821,Joy Ride (2001),Adventure|Thriller,2001,Joy Ride
4822,Max Keeble's Big Move (2001),Children|Comedy,2001,Max Keeble's Big Move
4823,Serendipity (2001),Comedy|Romance,2001,Serendipity
4824,Grateful Dawg (2000),Documentary,2000,Grateful Dawg
4825,"Swamp, The (CiÃ©naga, La) (2001)",Comedy|Drama,2001,"Swamp, The (CiÃ©naga, La)"
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War,1980,"Big Red One, The"
4827,"Boogeyman, The (1980)",Horror,1980,"Boogeyman, The"
4828,"Party, The (Boum, La) (1980)",Comedy|Romance,1980,"Party, The (Boum, La)"
4829,Lady in a Cage (1964),Drama|Thriller,1964,Lady in a Cage
4830,Brubaker (1980),Crime|Drama,1980,Brubaker
4831,Can't Stop the Music (1980),Comedy|Musical,1980,Can't Stop the Music
4832,Carny (1980),Drama,1980,Carny
4833,"Changeling, The (1980)",Horror|Mystery|Thriller,1980,"Changeling, The"
4834,Cheech & Chong's Next Movie (1980),Comedy,1980,Cheech & Chong's Next Movie
4835,Coal Miner's Daughter (1980),Drama,1980,Coal Miner's Daughter
4836,"Competition, The (1980)",Drama|Romance,1980,"Competition, The"
4837,Cruising (1980),Crime|Drama|Thriller,1980,Cruising
4838,D.O.A. (1980),Documentary,1980,D.O.A.
4839,Death Ship (1980),Horror,1980,Death Ship
4840,"Last Metro, The (Dernier mÃ©tro, Le) (1980)",Drama|Romance,1980,"Last Metro, The (Dernier mÃ©tro, Le)"
4841,Divine Madness! (1980),Comedy,1980,Divine Madness!
4842,"Dogs of War, The (1980)",Drama|War,1980,"Dogs of War, The"
4843,"Learning Curve, The (1999)",Crime|Drama|Thriller,1999,"Learning Curve, The"
4844,Bandits (2001),Comedy|Crime|Romance,2001,Bandits
4845,Corky Romano (2001),Comedy|Crime,2001,Corky Romano
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,1993,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau)
4847,Fat Girl (Ã ma soeur!) (2001),Drama,2001,Fat Girl (Ã ma soeur!)
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,2001,Mulholland Drive
4849,My First Mister (2001),Comedy|Drama,2001,My First Mister
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,1998,Spriggan (Supurigan)
4851,Things Behind the Sun (2001),Drama,2001,Things Behind the Sun
4852,Bones (2001),Horror,2001,Bones
4853,Brannigan (1975),Action,1975,Brannigan
4854,Clambake (1967),Musical,1967,Clambake
4855,Dirty Harry (1971),Action|Crime|Thriller,1971,Dirty Harry
4856,Destiny in Space (1994),Documentary|IMAX,1994,Destiny in Space
4857,Fiddler on the Roof (1971),Drama|Musical,1971,Fiddler on the Roof
4858,Hail Columbia! (1982),Documentary|IMAX,1982,Hail Columbia!
4859,Kansas (1988),Crime|Drama,1988,Kansas
4860,Making the Grade (1984),Comedy,1984,Making the Grade
4861,Mission to Mir (1997),Documentary|IMAX,1997,Mission to Mir
4862,Not Without My Daughter (1991),Drama,1991,Not Without My Daughter
4863,Female Trouble (1975),Comedy|Crime,1975,Female Trouble
4864,Titanica (1992),Documentary|IMAX,1992,Titanica
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,2001,From Hell
4866,"Last Castle, The (2001)",Action,2001,"Last Castle, The"
4867,Riding in Cars with Boys (2001),Comedy|Drama,2001,Riding in Cars with Boys
4868,Bangkok Dangerous (2000),Action|Crime|Romance,2000,Bangkok Dangerous
4869,Burnt Money (Plata Quemada) (2000),Action|Crime|Drama|Romance|Thriller,2000,Burnt Money (Plata Quemada)
4870,Dancing at the Blue Iguana (2000),Drama,2000,Dancing at the Blue Iguana
4871,Focus (2001),Drama,2001,Focus
4872,Intimacy (2000),Drama,2000,Intimacy
4873,Waking Life (2001),Animation|Drama|Fantasy,2001,Waking Life
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,2001,K-PAX
4875,On the Line (2001),Comedy|Romance,2001,On the Line
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,2001,Thirteen Ghosts (a.k.a. Thir13en Ghosts)
4877,Better Than Sex (2000),Comedy|Romance,2000,Better Than Sex
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,2001,Donnie Darko
4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,2001,High Heels and Low Lifes
4880,Life as a House (2001),Drama,2001,Life as a House
4881,"Man Who Wasn't There, The (2001)",Crime|Drama,2001,"Man Who Wasn't There, The"
4882,Ouch (AÃ¯e) (2000),Comedy,2000,Ouch (AÃ¯e)
4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama,2000,"Town is Quiet, The (Ville est tranquille, La)"
4884,Trembling Before G-d (2001),Documentary,2001,Trembling Before G-d
4885,Domestic Disturbance (2001),Thriller,2001,Domestic Disturbance
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,2001,"Monsters, Inc."
4887,"One, The (2001)",Action|Sci-Fi|Thriller,2001,"One, The"
4888,Tape (2001),Drama,2001,Tape
4889,Heist (2001),Crime|Drama,2001,Heist
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,2001,Shallow Hal
4891,King of the Jungle (2000),Drama|Thriller,2000,King of the Jungle
4892,Maze (2000),Romance,2000,Maze
4893,When a Stranger Calls (1979),Horror|Thriller,1979,When a Stranger Calls
4894,Timerider: The Adventure of Lyle Swann (1982),Action|Adventure|Sci-Fi|Western,1982,Timerider: The Adventure of Lyle Swann
4895,"Wash, The (2001)",Comedy,2001,"Wash, The"
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,2001,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)
4897,"Fluffer, The (2001)",Drama|Romance,2001,"Fluffer, The"
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller,2001,Novocaine
4899,Black Knight (2001),Adventure|Comedy|Fantasy,2001,Black Knight
4900,Out Cold (2001),Comedy,2001,Out Cold
4901,Spy Game (2001),Action|Crime|Drama|Thriller,2001,Spy Game
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,2001,"Devil's Backbone, The (Espinazo del diablo, El)"
4903,In the Bedroom (2001),Drama,2001,In the Bedroom
4904,"Way We Laughed, The (CosÃ¬ Ridevano) (1998)",Drama,1998,"Way We Laughed, The (CosÃ¬ Ridevano)"
4905,Hell Up in Harlem (1973),Crime,1973,Hell Up in Harlem
4906,Bucktown (1975),Crime|Drama,1975,Bucktown
4907,Across 110th Street (1972),Crime,1972,Across 110th Street
4908,"Little Soldier, The (Petit soldat, Le) (1963)",Drama|War,1963,"Little Soldier, The (Petit soldat, Le)"
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,1981,"Incredible Shrinking Woman, The"
4910,Katie Tippel (Keetje Tippel) (1975),Drama,1975,Katie Tippel (Keetje Tippel)
4911,Jabberwocky (1977),Adventure|Comedy|Fantasy,1977,Jabberwocky
4912,Funny Girl (1968),Drama|Musical|Romance,1968,Funny Girl
4913,Circus of Horrors (1960),Horror,1960,Circus of Horrors
4914,Breathless (Ã bout de souffle) (1960),Crime|Drama|Romance,1960,Breathless (Ã bout de souffle)
4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy,1982,"Beastmaster, The"
4916,Midway (1976),Drama|War,1976,Midway
4917,MacArthur (1977),Drama,1977,MacArthur
4918,"Young Lions, The (1958)",Drama|War,1958,"Young Lions, The"
4919,Subway (1985),Crime|Drama|Romance|Thriller,1985,Subway
4920,"Now, Voyager (1942)",Drama|Romance,1942,"Now, Voyager"
4921,Little Women (1933),Drama|Romance,1933,Little Women
4922,Halls of Montezuma (1950),Adventure|War,1950,Halls of Montezuma
4923,Guadalcanal Diary (1943),Action|War,1943,Guadalcanal Diary
4924,Anzio (1968),War,1968,Anzio
4925,"Cheap Detective, The (1978)",Comedy,1978,"Cheap Detective, The"
4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical,2000,Everybody's Famous! (Iedereen beroemd!)
4927,"Last Wave, The (1977)",Fantasy|Mystery|Thriller,1977,"Last Wave, The"
4928,That Obscure Object of Desire (Cet obscur objet du dÃ©sir) (1977),Drama,1977,That Obscure Object of Desire (Cet obscur objet du dÃ©sir)
4929,"Toy, The (1982)",Comedy,1982,"Toy, The"
4930,Funeral in Berlin (1966),Action|Drama|Thriller,1966,Funeral in Berlin
4931,Don't Go in the House (1980),Horror,1980,Don't Go in the House
4932,Dressed to Kill (1980),Mystery|Thriller,1980,Dressed to Kill
4933,"Earthling, The (1980)",Adventure|Drama,1980,"Earthling, The"
4934,"Exterminator, The (1980)",Action|Crime|Thriller|War,1980,"Exterminator, The"
4935,"Falls, The (1980)",Drama|Sci-Fi,1980,"Falls, The"
4936,Fame (1980),Drama|Musical,1980,Fame
4937,Fatso (1980),Comedy,1980,Fatso
4938,"Aviator's Wife, The (La femme de l'aviateur) (1981)",Drama,1981,"Aviator's Wife, The (La femme de l'aviateur)"
4939,"Final Countdown, The (1980)",Action|Sci-Fi,1980,"Final Countdown, The"
4940,"First Deadly Sin, The (1980)",Thriller,1980,"First Deadly Sin, The"
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,1980,Flash Gordon
4942,"Angry Red Planet, The (1959)",Sci-Fi,1959,"Angry Red Planet, The"
4943,At the Earth's Core (1976),Adventure|Sci-Fi,1976,At the Earth's Core
4944,Empire of the Ants (1977),Horror|Sci-Fi,1977,Empire of the Ants
4945,"Enforcer, The (1976)",Crime,1976,"Enforcer, The"
4946,"Eye for an Eye, An (1981)",Action|Crime|Thriller,1981,"Eye for an Eye, An"
4947,"Gauntlet, The (1977)",Action,1977,"Gauntlet, The"
4948,I Bury the Living (1958),Horror,1958,I Bury the Living
4949,Invasion U.S.A. (1985),Action|Thriller,1985,Invasion U.S.A.
4950,Lone Wolf McQuade (1983),Action,1983,Lone Wolf McQuade
4951,Lord of the Flies (1990),Adventure|Drama|Thriller,1990,Lord of the Flies
4952,Morons From Outer Space (1985),Comedy|Sci-Fi,1985,Morons From Outer Space
4953,"People That Time Forgot, The (1977)",Adventure|Sci-Fi,1977,"People That Time Forgot, The"
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,1960,Ocean's Eleven (a.k.a. Ocean's 11)
4955,"Sicilian, The (1987)",Crime|Drama,1987,"Sicilian, The"
4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,1980,"Stunt Man, The"
4957,Sudden Impact (1983),Crime|Thriller,1983,Sudden Impact
4958,Behind Enemy Lines (2001),Action|Drama|War,2001,Behind Enemy Lines
4959,"Affair of the Necklace, The (2001)",Drama,2001,"Affair of the Necklace, The"
4960,"Independent, The (2000)",Comedy,2000,"Independent, The"
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary,2001,Pornstar: The Legend of Ron Jeremy
4962,Texas Rangers (2001),Adventure|Western,2001,Texas Rangers
4963,Ocean's Eleven (2001),Crime|Thriller,2001,Ocean's Eleven
4964,Baran (2001),Adventure|Drama|Romance,2001,Baran
4965,"Business of Strangers, The (2001)",Action|Drama|Thriller,2001,"Business of Strangers, The"
4966,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller,1957,"Incredible Shrinking Man, The"
4967,No Man's Land (2001),Drama|War,2001,No Man's Land
4968,PiÃ±ero (2001),Drama,2001,PiÃ±ero
4969,And Then There Were None (1945),Crime|Mystery,1945,And Then There Were None
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,1930,"Blue Angel, The (Blaue Engel, Der)"
4971,Moscow on the Hudson (1984),Comedy|Drama,1984,Moscow on the Hudson
4972,"Owl and the Pussycat, The (1970)",Comedy,1970,"Owl and the Pussycat, The"
4973,"Amelie (Fabuleux destin d'AmÃ©lie Poulain, Le) (2001)",Comedy|Romance,2001,"Amelie (Fabuleux destin d'AmÃ©lie Poulain, Le)"
4974,Not Another Teen Movie (2001),Comedy,2001,Not Another Teen Movie
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,2001,Vanilla Sky
4976,Iris (2001),Drama,2001,Iris
